Rorge,George Martin
Wendel Manderly,George Martin
Marlon Manderly,George Martin
Wylis Manderly,George Martin
Mollander,George Martin
Roone,George Martin
Armen,George Martin
Spotted Pate,George Martin
Vaellyn,George Martin
Ebrose,George Martin
Alchemist,George Martin
Walgrave,George Martin
Alleras,George Martin
Gorold Goodbrother,George Martin
Gormond Goodbrother,George Martin
Gran Goodbrother,George Martin
Greydon Goodbrother,George Martin
Rus,George Martin
Norjen,George Martin
Emmond,George Martin
Meldred Merlyn,George Martin
Gwin Goodbrother,George Martin
Gysella Goodbrother,George Martin
Murenmure,George Martin
Steffarion Sparr,George Martin
Kindly Man,George Martin
Ricasso,George Martin
Manfrey Martell,George Martin
Myles,George Martin
Caleotte,George Martin
Obara Sand,George Martin
Nymeria Sand,George Martin
Tyene Sand,George Martin
Grenn,George Martin
Senelle,George Martin
Jocelyn Swyft,George Martin
Lester,George Martin
Puckens,George Martin
Shortear,George Martin
Hoke,George Martin
Boros Blount,George Martin
Osmund Kettleblack,George Martin
Osfryd Kettleblack,George Martin
Osney Kettleblack,George Martin
Meryn Trant,George Martin
Alicent Hightower,George Martin
Hibald,George Martin
Illifer,George Martin
Creighton Longbough,George Martin
Naggle,George Martin
Shadrich,George Martin
Lew,George Martin
Mully,George Martin
Osric Stark,George Martin
Gilly's son,George Martin
Kedge,George Martin
Jack Bulwer,George Martin
Clydas,George Martin
Lord Commander's Raven,George Martin
Pypar,George Martin
Ternesio Terys,George Martin
Denyo Terys,George Martin
Yorko Terys,George Martin
Waif,George Martin
Gyles Rosby,George Martin
Alerie Hightower,George Martin
Garlan Tyrell,George Martin
Horas Redwyne,George Martin
Mina Tyrell,George Martin
Hobber Redwyne,George Martin
Desmera Redwyne,George Martin
Hallyne,George Martin
Lambert Turnberry,George Martin
Falyse Stokeworth,George Martin
Alyce Graceford,George Martin
Erryk,George Martin
Arryk,George Martin
Addison Hill,George Martin
Richard Roote,George Martin
Robin Darklyn,George Martin
Gregor Goode,George Martin
Griffith Goode,George Martin
Humfrey,George Martin
Alyn Connington,George Martin
Gaemon Palehair,George Martin
Essie,George Martin
Sylvenna Sand,George Martin
Bryndon Hightower,George Martin
Ormund Hightower,George Martin
Roderick Dustin,George Martin
Ulf the White,George Martin
Hobert Hightower,George Martin
Hugh Hammer,George Martin
Roger Corne,George Martin
Jon Roxton,George Martin
Alan Beesbury,George Martin
Alan Tarly,George Martin
Owen Costayne,George Martin
Tom Flowers,George Martin
Tommen Costayne,George Martin
Tom Costayne,George Martin
Balon Swann,George Martin
Rennifer Longwaters,George Martin
Addam Marbrand,George Martin
Rufus Leek,George Martin
Renfred Rykker,George Martin
Brella,George Martin
Duskendale Captain,George Martin
Captain's Sister,George Martin
Desmond,George Martin
Jory Cassel,George Martin
Rickard Thorne,George Martin
Maelor Targaryen,George Martin
Larys Strong,George Martin
Lyonel Strong,George Martin
Harwin Strong,George Martin
Simon Strong,George Martin
Lucamore Strong,George Martin
Osmund Strong,George Martin
Stallion Who Mounts the World,George Martin
Cohollo,George Martin
Qotho,George Martin
Haggo,George Martin
Moro,George Martin
Bharbo,George Martin
Rhogoro,George Martin
Lorent Caswell,George Martin
Orbert Caswell,George Martin
Jorquen,George Martin
Armond Caswell,George Martin
Joffrey Caswell,George Martin
Cleyton Caswell,George Martin
Walton Towers,George Martin
Donnis,George Martin
Beth Cassel,George Martin
Mordane,George Martin
Rolland Darklyn,George Martin
Chayle,George Martin
Gage,George Martin
Doreah,George Martin
Irri,George Martin
Jhiqui,George Martin
Mysaria,George Martin
Garse VII Gardener,George Martin
Willas Tyrell,George Martin
Yorbert Royce,George Martin
Rhea Royce,George Martin
Damon Morrigen,George Martin
Grance Morrigen,George Martin
Dickon Morrigen,George Martin
Raymont Baratheon,George Martin
Donnel of Duskendale,George Martin
Alyn,George Martin
Morrec,George Martin
Catspaw,George Martin
Hallis Mollen,George Martin
Turnip,George Martin
Mycah,George Martin
Arstan Selmy,George Martin
Manfred Swann,George Martin
Byron Swann,George Martin
Saranella,George Martin
Jon Brightstone,George Martin
Patrek Mallister,George Martin
Emma,George Martin
Delena Florent,George Martin
Hosman Norcross,George Martin
Alester Norcross,George Martin
Renly Norcross,George Martin
Lyonel Frey,George Martin
Melesa Crakehall,George Martin
Tywin Frey,George Martin
Jeyne Darry,George Martin
Willem Frey,George Martin
Tyana Wylde,George Martin
Jeyne Beesbury,George Martin
Jonos Frey,George Martin
Wynafryd Manderly,George Martin
Perriane Frey,George Martin
Leslyn Haigh,George Martin
Walder Haigh,George Martin
Yohn Royce,George Martin
Andar Royce,George Martin
Ysilla Royce,George Martin
Vayon Poole,George Martin
Holly,George Martin
Kella,George Martin
Umfred,George Martin
Dontos Hollard,George Martin
Genna Lannister,George Martin
Jeyne Marbrand,George Martin
Alyn Marbrand,George Martin
Damon Marbrand,George Martin
Melara Crane,George Martin
Leonette Fossoway,George Martin
Colin Florent,George Martin
Omer Florent,George Martin
Merrell Florent,George Martin
Rylene Florent,George Martin
Rycherd Crane,George Martin
Ryam Florent,George Martin
Erren Florent,George Martin
Aladore Florent,George Martin
Jon Florent,George Martin
Florys the Fox,George Martin
Rhea Florent,George Martin
Alekyne Florent,George Martin
Melessa Florent,George Martin
Imry Florent,George Martin
Axell Florent,George Martin
Alester Florent,George Martin
Quentyn Ball,George Martin
Glendon Flowers,George Martin
Penny Jenny,George Martin
Morgan Dunstable,George Martin
Titus Peake,George Martin
Margot Lannister,George Martin
Lorimar Peake,George Martin
Perceon III Gardener,George Martin
Gormon Peake,George Martin
Roger of Pennytree,George Martin
Mervyn Flowers,George Martin
Robb Reyne,George Martin
Reynard Reyne,George Martin
Robert Reyne,George Martin
Ellyn Reyne,George Martin
Roger Reyne,George Martin
Walderan Tarbeck,George Martin
Rohanne Tarbeck,George Martin
Cyrelle Tarbeck,George Martin
Tion Tarbeck,George Martin
Tion Lannister,George Martin
Tywald Lannister,George Martin
Denys Marbrand,George Martin
Last Lord Tarbeck,George Martin
Selmond Stackspear,George Martin
Steffon Stackspear,George Martin
Alys Stackspear,George Martin
Stafford Lannister,George Martin
Lynora Hill,George Martin
Rolland Longthorpe,George Martin
Garibald Grey,George Martin
Myranda Lefford,George Martin
Leonella Lefford,George Martin
Leana Frey,George Martin
Emberlei Frey,George Martin
Tysane Frey,George Martin
Barneby,George Martin
Billy Burley,George Martin
Robb Rivers,George Martin
Brynden Blackwood,George Martin
Alyn Blackwood,George Martin
Mya Rivers,George Martin
Robert Blackwood,George Martin
Bethany Blackwood,George Martin
Edmund Blackwood,George Martin
Bennifer Blackwood,George Martin
Melantha Blackwood,George Martin
Edwyle Stark,George Martin
Jocelyn Stark,George Martin
Marna Locke,George Martin
Roderick Blackwood,George Martin
Shiera Blackwood,George Martin
Agnes Blackwood,George Martin
Alysanne Blackwood,George Martin
Benjicot Blackwood,George Martin
Melissa Blackwood,George Martin
Quentyn Blackwood,George Martin
Ondrew Locke,George Martin
Jon Stark,George Martin
Otho Bracken,George Martin
Bethany Bracken,George Martin
Hendry Bracken,George Martin
Barbara Bracken,George Martin
Jayne Bracken,George Martin
Catelyn Bracken,George Martin
Bess Bracken,George Martin
Alysanne Bracken,George Martin
Lothar Bracken,George Martin
Benedict I Justman,George Martin
Benedict II Justman,George Martin
Bernarr II Justman,George Martin
Lucifer Justman,George Martin
Harma,George Martin
Halleck,George Martin
Alfyn,George Martin
Meha,George Martin
Bump,George Martin
Joron I Blacktyde,George Martin
Gyles II Gardener,George Martin
Joseran,George Martin
Beron Blacktyde,George Martin
Baelor Blacktyde,George Martin
Erich V Harlaw,George Martin
Harron Harlaw,George Martin
Gareth II Gardener,George Martin
Theomore Harlaw,George Martin
Harras Harlaw,George Martin
Gwynesse Harlaw,George Martin
Sigfryd Harlaw,George Martin
Boremund Harlaw,George Martin
Dykk Harlaw,George Martin
Gevin Harlaw,George Martin
Eerl Harlaw,George Martin
Hotho Harlaw,George Martin
Rodrik Harlaw,George Martin
Jon Myre,George Martin
Qhorin Volmark,George Martin
Maron Volmark,George Martin
Tarle,George Martin
Sigfry Stonetree,George Martin
Qarl Kenning,George Martin
Herrock Kenning,George Martin
Ralf Kenning,George Martin
Balon Tawney,George Martin
Lenwood Tawney,George Martin
Alyn Orkwood,George Martin
Harrag Hoare,George Martin
Ravos Hoare,George Martin
Erich Hoare,George Martin
Wulfgar Hoare,George Martin
Horgan Hoare,George Martin
Harren the Red,George Martin
Benard Brune,George Martin
Lord Commander Hoare,George Martin
Alyn Stokeworth,George Martin
Fergon Hoare,George Martin
Craghorn Hoare,George Martin
Harmund I Hoare,George Martin
Harras Hoare,George Martin
Qhorwyn Hoare,George Martin
Harlan Hoare,George Martin
Harwyn Hoare,George Martin
Halleck Hoare,George Martin
Arrec Durrandon,George Martin
Samwell Rivers,George Martin
Theo Charlton,George Martin
Harren Hoare,George Martin
Qhored I Hoare,George Martin
Urras Greyiron,George Martin
Harmund II Hoare,George Martin
Harmund III Hoare,George Martin
Hagon Hoare,George Martin
Shrike,George Martin
Lelia Lannister,George Martin
Aubrey Crakehall,George Martin
Erich I Greyiron,George Martin
Urragon III Greyiron,George Martin
Rognar II Greyiron,George Martin
Urragon IV Greyiron,George Martin
Torgon Greyiron,George Martin
Ragged Ralf,George Martin
Grey King,George Martin
Norne Goodbrother,George Martin
Dagon Drumm,George Martin
Dale Drumm,George Martin
Dunstan Drumm,George Martin
Denys Drumm,George Martin
Donnel Drumm,George Martin
Regnar Drumm,George Martin
Sylas Flatnose,George Martin
Roryn Drumm,George Martin
Gormond Drumm,George Martin
Hilmar Drumm,George Martin
Andrik,George Martin
The Stonehouse,George Martin
Ralf Stonehouse,George Martin
Urrathon IV Goodbrother,George Martin
The Sparr,George Martin
Rodrik Sparr,George Martin
Triston Farwynd,George Martin
Manfryd Merlyn,George Martin
Gylbert Farwynd,George Martin
Gyles Farwynd,George Martin
Ygon Farwynd,George Martin
Yohn Farwynd,George Martin
Donnor Saltcliffe,George Martin
Waldon Wynch,George Martin
Aladale Wynch,George Martin
Sargon Botley,George Martin
Lucimore Botley,George Martin
Sawane Botley,George Martin
Bennarion Botley,George Martin
Harlon Botley,George Martin
Harren Botley,George Martin
Symond Botley,George Martin
Vickon Botley,George Martin
Tristifer Botley,George Martin
Germund Botley,George Martin
Balon Botley,George Martin
Quellon Botley,George Martin
Alton Greyjoy,George Martin
Balon V Greyjoy,George Martin
Veron Greyjoy,George Martin
Loron Greyjoy,George Martin
Torwyn Greyjoy,George Martin
Haereg,George Martin
Goren Greyjoy,George Martin
Dagon Greyjoy,George Martin
Dalton Greyjoy,George Martin
Qarl Shepherd,George Martin
Daegon Shepherd,George Martin
Dagon Codd,George Martin
Eldred Codd,George Martin
Tom Codd,George Martin
Lucas Codd,George Martin
Burton Humble,George Martin
Adrack Humble,George Martin
Will Humble,George Martin
Quellon Humble,George Martin
Alvyn Sharp,George Martin
Red Oarsman,George Martin
Harrag Sharp,George Martin
Maron Botley,George Martin
Harmund Sharp,George Martin
Romny Weaver,George Martin
Todric,George Martin
Dagmer,George Martin
Rymolf,George Martin
Cadwyl,George Martin
Wendamyr,George Martin
Qalen,George Martin
Sebaston Farman,George Martin
Gareth Clifton,George Martin
Jeyne Farman,George Martin
Gylbert Farman,George Martin
Alysanne Farman,George Martin
Tommen I Lannister,George Martin
Marqelo Tagaros,George Martin
Tess,George Martin
Alyn Tarbeck,George Martin
Adrian Tarbeck,George Martin
Garrison Prester,George Martin
Marla Prester,George Martin
Forley Prester,George Martin
Regenard Estren,George Martin
Joy Hill,George Martin
Morgon Banefort,George Martin
Loreon I Lannister,George Martin
Quenten Banefort,George Martin
Lanna Lannister,George Martin
Lucion Lannister,George Martin
Shiera Crakehall,George Martin
Damion Lannister,George Martin
Ella Lannister,George Martin
Antario Jast,George Martin
Crake the Boarkiller,George Martin
Clarent Crakehall,George Martin
Tybolt Crakehall,George Martin
Merlon Crakehall,George Martin
Lyle Crakehall,George Martin
Roland Crakehall,George Martin
Burton Crakehall,George Martin
Amarei Crakehall,George Martin
Sumner Crakehall,George Martin
Big Belly Ben,George Martin
Fletcher Dick,George Martin
Oswyn,George Martin
Steffon Swyft,George Martin
Dorna Swyft,George Martin
Willem Lannister,George Martin
Janei Lannister,George Martin
Martyn Lannister,George Martin
Shierle Swyft,George Martin
Joanna Swyft,George Martin
Humfrey Swyft,George Martin
Harrold Swyft,George Martin
Melwyn Sarsfield,George Martin
Samwell Spicer,George Martin
Rolph Spicer,George Martin
Sybell Spicer,George Martin
Ormond Westerling,George Martin
Johanna Westerling,George Martin
Rollam Westerling,George Martin
Jason Lannister,George Martin
Pate of Longleaf,George Martin
Eleyna Westerling,George Martin
Raynald Westerling,George Martin
Whalen Frey,George Martin
Sylwa Paege,George Martin
Hoster Frey,George Martin
Gawen Westerling,George Martin
Harrold Westerling,George Martin
Roland Westerling,George Martin
Lorent Lorch,George Martin
Preston Greenfield,George Martin
Garth Greenfield,George Martin
Alan o' the Oak,George Martin
Manfryd Yew,George Martin
Raynard Ruttiger,George Martin
Lewys Lydden,George Martin
Joffrey Lannister,George Martin
Gerold III Lannister,George Martin
Jon Brax,George Martin
Morya Frey,George Martin
Walder Brax,George Martin
Robert Brax,George Martin
Rupert Brax,George Martin
Andros Brax,George Martin
Tytos Brax,George Martin
Walter Wyl,George Martin
Flement Brax,George Martin
Teora Kyndall,George Martin
Vortimer Crane,George Martin
Lymond Vikary,George Martin
Cerissa Lannister,George Martin
Jon Bettley,George Martin
Cedric Payne,George Martin
Lorimer,George Martin
Rolder,George Martin
Andrey Dalt,George Martin
Deziel Dalt,George Martin
Gerald Gower,George Martin
Omer Blackberry,George Martin
Medger Cerwyn,George Martin
All-for-Joffrey,George Martin
Cortnay Penrose,George Martin
Bellegere Otherys,George Martin
Bellonara Otherys,George Martin
Daughter of the Dusk,George Martin
Eddard Karstark,George Martin
Durran,George Martin
Durran II Durrandon,George Martin
Robert Strong,George Martin
Missandei,George Martin
Grey Worm,George Martin
Tormund,George Martin
Argella Baratheon,George Martin
Aurane Waters,George Martin
Hubert Arryn,George Martin
Jonos Arryn,George Martin
Calla Blackfyre,George Martin
Lyonel Baratheon,George Martin
Ormund Baratheon,George Martin
Edgar Sloane,George Martin
Rhaelle Targaryen,George Martin
Roland I Arryn,George Martin
Three-Eyed Crow,George Martin
Arwood Frey,George Martin
Ryella Royce,George Martin
Hostella Frey,George Martin
Androw Frey,George Martin
Ryella Frey,George Martin
Tybolt Lannister,George Martin
Alyn Frey,George Martin
Bellena Hawick,George Martin
Cerelle Lannister,George Martin
Gerold Lannister,George Martin
Rohanne Webber,George Martin
Victor Tyrell,George Martin
Victaria Tyrell,George Martin
Jon Bulwer,George Martin
Alys Beesbury,George Martin
Alysanne Bulwer,George Martin
Normund,George Martin
Bors the Breaker,George Martin
Foss the Archer,George Martin
Owen Oakenshield,George Martin
Garth the Gardener,George Martin
Gilbert of the Vines,George Martin
John the Oak,George Martin
Brandon of the Bloody Blade,George Martin
Herndon of the Horn,George Martin
Harlon the Hunter,George Martin
Rose of Red Lake,George Martin
Maris the Maid,George Martin
Ellyn Ever Sweet,George Martin
Rowan Gold-Tree,George Martin
Garth Greenhand,George Martin
Uthor of the High Tower,George Martin
Peremore Hightower,George Martin
Lymond Hightower,George Martin
Rosamund Lannister,George Martin
Theomore,George Martin
Lord Commander Qorgyle,George Martin
Jaremy Rykker,George Martin
Mychel Redfort,George Martin
Horton Redfort,George Martin
Jon Redfort,George Martin
Donnel Waynwood,George Martin
Daven Lannister,George Martin
Valaena Velaryon,George Martin
Mern IX Gardener,George Martin
Daenys Targaryen,George Martin
Maegon Targaryen,George Martin
Daemion Targaryen,George Martin
Aelyx Targaryen,George Martin
Ardrian Celtigar,George Martin
Guncer Sunglass,George Martin
Triston of Tally Hill,George Martin
Lord Sunglass,George Martin
Serra,George Martin
Yandry,George Martin
Ysilla,George Martin
Rolly Duckfield,George Martin
Franklyn Flowers,George Martin
Balaq,George Martin
Laswell Peake,George Martin
Aron Santagar,George Martin
Lothor Brune,George Martin
Lyn Corbray,George Martin
Lyonel Corbray,George Martin
Lucas Corbray,George Martin
Symond Templeton,George Martin
Patchface,George Martin
Munda,George Martin
Ryk,George Martin
Dormund,George Martin
Dryn,George Martin
Torwynd,George Martin
Tommen Tully,George Martin
Morgarth,George Martin
Byron,George Martin
Albar Royce,George Martin
Skahaz mo Kandaq,George Martin
Marghaz zo Loraq,George Martin
Oznak zo Pahl,George Martin
Scarb,George Martin
Kezmya Pahl,George Martin
Chiape,Robert Jordan
Padan Fain,Robert Jordan
Ailil Riatin,Robert Jordan
Galldrian Riatin,Robert Jordan
Laman Damodred,Robert Jordan
Ethenielle Cosaru Noramaga,Robert Jordan
Brandelwyn al'Vere,Robert Jordan
Tetsuan,Robert Jordan
Lews Therin Telamon,Robert Jordan
Abdel Omerna,Robert Jordan
Davram t'Ghaline Bashere,Robert Jordan
Aginor,Robert Jordan
Lanfear,Robert Jordan
Amys,Robert Jordan
Bair,Robert Jordan
Melaine,Robert Jordan
Seana,Robert Jordan
Ilyena Therin Moerelle,Robert Jordan
Mangin,Robert Jordan
Logain Ablar,Robert Jordan
Wit Congar,Robert Jordan
Daise Congar,Robert Jordan
Cenn Buie,Robert Jordan
Jon Thane,Robert Jordan
Ewin Finngar,Robert Jordan
Olver,Robert Jordan
Tamra Ospenya,Robert Jordan
Uno Nomesta,Robert Jordan
Hu Barran,Robert Jordan
Tad Barran,Robert Jordan
Jaichim Carridin,Robert Jordan
Tigraine Mantear,Robert Jordan
Eamon Valda,Robert Jordan
Alviarin Freidhen,Robert Jordan
Therava,Robert Jordan
Gawyn Trakand,Robert Jordan
Cadsuane Melaidhrin,Robert Jordan
Couladin,Robert Jordan
Agelmar Jagad,Robert Jordan
Amathera Aelfdene Casmir Lounault,Robert Jordan
Colavaere Saighan,Robert Jordan
Sheriam Bayanar,Robert Jordan
Mattin Stepaneos den Balgar,Robert Jordan
Ingtar Shinowa,Robert Jordan
Slayer,Robert Jordan
Charn,Robert Jordan
Basel Gill,Robert Jordan
Rhuarc,Robert Jordan
Chiad,Robert Jordan
Tylin Quintara Mitsobar,Robert Jordan
Daerid Ondin,Robert Jordan
Chel Vanin,Robert Jordan
Gorderan,Robert Jordan
Metwyn,Robert Jordan
Edorion Selorna,Robert Jordan
Nicola Treehill,Robert Jordan
Latra Posae Decume,Robert Jordan
Rianna Andomeran,Robert Jordan
Merean Redhill,Robert Jordan
Alliandre Maritha Kigarin,Robert Jordan
Tomas,Robert Jordan
Havien Nurelle,Robert Jordan
Sorilea,Robert Jordan
Taringail Damodred,Robert Jordan
Falion Bhoda,Robert Jordan
Elza Penfell,Robert Jordan
Alric,Robert Jordan
Andro,Robert Jordan
Meilyn Arganya,Robert Jordan
Anjen,Robert Jordan
Anselan,Robert Jordan
Barashelle,Robert Jordan
Arinvar,Robert Jordan
Avar Hachami,Robert Jordan
Balinor,Robert Jordan
Bartol,Robert Jordan
Fearil,Robert Jordan
Llyw,Robert Jordan
Carilo,Robert Jordan
Machan,Robert Jordan
Asne Zeramene,Robert Jordan
Powl,Robert Jordan
Temaile Kinderode,Robert Jordan
Chesmal Emry,Robert Jordan
Kennit,Robert Jordan
Atuan Larisett,Robert Jordan
Marris Thornhill,Robert Jordan
Karale Sanghir,Robert Jordan
Careane Fransi,Robert Jordan
Waylin,Robert Jordan
Vitalien,Robert Jordan
Jarna Malari,Robert Jordan
Mabriam en Shereed,Robert Jordan
Tavan,Robert Jordan
Venr Kosaan,Robert Jordan
Cieryl Arjuna,Robert Jordan
Solinda,Robert Jordan
Merise Haindehl,Robert Jordan
Bassane,Robert Jordan
Nethan,Robert Jordan
Kiruna Nachiman,Robert Jordan
Jorin Arene,Robert Jordan
Mili Skane,Robert Jordan
Vandene Namelle,Robert Jordan
Samel Crawe,Robert Jordan
Jaem,Robert Jordan
Natasia,Robert Jordan
Atal Mishraile,Robert Jordan
Leonin,Robert Jordan
Anlee,Robert Jordan
Aeldra Najaf,Robert Jordan
Eben Hopwil,Robert Jordan
Basan,Robert Jordan
Blaeric Negina,Robert Jordan
Fen Mizar,Robert Jordan
Burin Shaeren,Robert Jordan
Croi Makin,Robert Jordan
Furen Alharra,Robert Jordan
Harril,Robert Jordan
Ihvon,Robert Jordan
Jori,Robert Jordan
Karile,Robert Jordan
Rashan,Robert Jordan
Roshan,Robert Jordan
Teryl Wynter,Robert Jordan
Stevan,Robert Jordan
Stepin,Robert Jordan
Setagana,Robert Jordan
Sarin Hoigan,Robert Jordan
Ned Yarman,Robert Jordan
Nuhel Dromand,Robert Jordan
Rovair Kirklin,Robert Jordan
Tervail Dura,Robert Jordan
Mahiro Shukosa,Robert Jordan
Karldin Manfor,Robert Jordan
Corele Hovian,Robert Jordan
Kerene Nagashi,Robert Jordan
Pritalle Nerbaijan,Robert Jordan
Yuan,Robert Jordan
Lem Thane,Robert Jordan
Fitch,Robert Jordan
Covril,Robert Jordan
Suladric,Robert Jordan
Zenare Ghodar,Robert Jordan
Elin Warrel,Robert Jordan
Johanin,Robert Jordan
Negaine,Robert Jordan
Miesa,Robert Jordan
Tesan,Robert Jordan
Miyasi,Robert Jordan
Ayako Norsoni,Robert Jordan
Ramesa,Robert Jordan
Valinde Nathenos,Robert Jordan
Astrelle,Robert Jordan
Merym,Robert Jordan
Geofram Bornhald,Robert Jordan
Trom,Robert Jordan
Norine Dovarna,Robert Jordan
Turanna Norill,Robert Jordan
Bernaile Gelbarn,Robert Jordan
Ananda,Robert Jordan
Sevanna,Robert Jordan
Barasine,Robert Jordan
Marith Riven,Robert Jordan
Desala Nevanche,Robert Jordan
Jezrail,Robert Jordan
Melare,Robert Jordan
Arebis,Robert Jordan
Zanica,Robert Jordan
Sevlana Meseau,Robert Jordan
Lelaine Akashi,Robert Jordan
Tenobia si Bashere Kazadi,Robert Jordan
Sarinde,Robert Jordan
Carlomin,Robert Jordan
Oren Dautry,Robert Jordan
Dobraine Taborwin,Robert Jordan
Barthanes Damodred,Robert Jordan
Edesina Azzedin,Robert Jordan
Darlin Sisnera,Robert Jordan
Mezar Kurin,Robert Jordan
Simaan,Robert Jordan
Darl Coplin,Robert Jordan
Dena,Robert Jordan
Phaedrine,Robert Jordan
Lian,Robert Jordan
Hearne,Robert Jordan
Algarin Pendaloan,Robert Jordan
Kiyoshi,Robert Jordan
Bharatine,Robert Jordan
Innina Darenhold,Robert Jordan
Doraise Mesianos,Robert Jordan
Melavaire Someinellin,Robert Jordan
Lawtin,Robert Jordan
Androl Genhald,Robert Jordan
Arlen Nalaam,Robert Jordan
Semaradrid Maravin,Robert Jordan
Felaana Bevaine,Robert Jordan
Estanda,Robert Jordan
Alind Dyfelle,Robert Jordan
Iagin Handar,Robert Jordan
Coiren Saeldain,Robert Jordan
Chisaine Nurbaya,Robert Jordan
Belvyn,Robert Jordan
Eldrid Methin,Robert Jordan
Heran Adan,Robert Jordan
Mutch,Robert Jordan
Evin Vinchova,Robert Jordan
Madwin,Robert Jordan
Kin Tovere,Robert Jordan
Gaul,Robert Jordan
Bain,Robert Jordan
Nandera,Robert Jordan
Bera Harkin,Robert Jordan
Haman,Robert Jordan
Einor Saren,Robert Jordan
Dalevien,Robert Jordan
Admar,Robert Jordan
Megana,Robert Jordan
Cumere Powys,Robert Jordan
Hamal,Robert Jordan
Rodrivar Tihera,Robert Jordan
Sendara,Robert Jordan
Dafid Norley,Robert Jordan
Hurin,Robert Jordan
Jur Grady,Robert Jordan
Shanelle,Robert Jordan
Beslan Mitsobar,Robert Jordan
Aracome,Robert Jordan
Gueyam,Robert Jordan
Maraconn,Robert Jordan
Josaine,Robert Jordan
Breane Taborwin,Robert Jordan
Adan,Robert Jordan
Amylia,Robert Jordan
Sunamon Haellin,Robert Jordan
Astoril Damara,Robert Jordan
Kari Thane,Robert Jordan
Dongal,Robert Jordan
Kasi,Robert Jordan
Emarin Pendaloan,Robert Jordan
Easar Togita,Robert Jordan
Memara,Robert Jordan
Evanellein Lorn,Robert Jordan
Andil,Robert Jordan
Torean Andiama,Robert Jordan
Charl Gedwyn,Robert Jordan
Cully,Robert Jordan
Carniele Emares,Robert Jordan
Calle Coplin,Robert Jordan
Shemari,Robert Jordan
Jala Bandevin,Robert Jordan
Salita Toranes,Robert Jordan
Escaralde Hamdey,Robert Jordan
Janya Frende,Robert Jordan
Aludra,Robert Jordan
Arymilla Marne,Robert Jordan
Jolien,Robert Jordan
Gaidal Cain,Robert Jordan
Nalesean Aldiaya,Robert Jordan
Sebban Balwer,Robert Jordan
Tedosian,Robert Jordan
Melindhra,Robert Jordan
Donalo Sandomere,Robert Jordan
Enaila,Robert Jordan
Ragan,Robert Jordan
Saml al'Seen,Robert Jordan
Jaret Byar,Robert Jordan
Bili Congar,Robert Jordan
Rhadam Asunawa,Robert Jordan
Sharina Melloy,Robert Jordan
Tiana Noselle,Robert Jordan
Dhearic,Robert Jordan
Desora,Robert Jordan
Urien,Robert Jordan
Daved Hanlon,Robert Jordan
Erim,Robert Jordan
Isan,Robert Jordan
Leiran,Robert Jordan
Muradin,Robert Jordan
Harnan,Robert Jordan
Corevin,Robert Jordan
Sulin,Robert Jordan
Floran Gelb,Robert Jordan
Cowin Gemallan,Robert Jordan
Raen,Robert Jordan
Ila,Robert Jordan
Wil al'Seen,Robert Jordan
Peral Torval,Robert Jordan
Someryn,Robert Jordan
Viendre,Robert Jordan
Tamela,Robert Jordan
Anvaere Damodred,Robert Jordan
Saml Hake,Robert Jordan
Howal Gode,Robert Jordan
Jak,Robert Jordan
Strom,Robert Jordan
Almen Bunt,Robert Jordan
Rhys a'Balaman,Robert Jordan
Kashgar,Robert Jordan
Abelle Pendar,Robert Jordan
Pelivar Coelan,Robert Jordan
Dyelin Taravin,Robert Jordan
Arathelle Renshar,Robert Jordan
Ellorien Traemane,Robert Jordan
Aemlyn Carand,Robert Jordan
Culhan Carand,Robert Jordan
Luan Norwelyn,Robert Jordan
Nasin Caeren,Robert Jordan
Anaiyella Narencelona,Robert Jordan
Hadnan Kadere,Robert Jordan
Shein Chunla,Robert Jordan
Bukama Marenellin,Robert Jordan
Jearom,Robert Jordan
Jalani,Robert Jordan
Chuonde,Robert Jordan
Agirin,Robert Jordan
Dailin,Robert Jordan
El'Leanna Mandragoran,Robert Jordan
Reimon,Robert Jordan
Jonan Adley,Robert Jordan
Lamgwin Dorn,Robert Jordan
Deain,Robert Jordan
Mordrellen Mantear,Robert Jordan
Emares,Robert Jordan
Rakim,Robert Jordan
Caniedrin,Robert Jordan
Ellid Abareim,Robert Jordan
Meri do Ahlan a'Conlin,Robert Jordan
Mendan,Robert Jordan
Coram,Robert Jordan
Ishigari Terasian,Robert Jordan
Lomas,Robert Jordan
Baldhere,Robert Jordan
Serailla,Robert Jordan
Alesune Chulin,Robert Jordan
Kalyan Ramsin,Robert Jordan
Daviena,Robert Jordan
Losaine,Robert Jordan
Aeron,Robert Jordan
Carahuin,Robert Jordan
Tialin,Robert Jordan
Paitr Conel,Robert Jordan
Nianh,Robert Jordan
Surasa,Robert Jordan
Einone,Robert Jordan
Indirian,Robert Jordan
Mandelain,Robert Jordan
Bael,Robert Jordan
Bruan,Robert Jordan
Colinda,Robert Jordan
Jheran,Robert Jordan
Alarys,Robert Jordan
Belinde,Robert Jordan
Dorailla,Robert Jordan
Estalaine,Robert Jordan
Jesain,Robert Jordan
Masalin,Robert Jordan
Meira,Robert Jordan
Micara,Robert Jordan
Modarra,Robert Jordan
Norlea,Robert Jordan
Rhiale,Robert Jordan
Tion,Robert Jordan
Janwin,Robert Jordan
Edarra,Robert Jordan
Han,Robert Jordan
Adelin,Robert Jordan
Alsera,Robert Jordan
Bendhuin,Robert Jordan
Hammar,Robert Jordan
Ivon,Robert Jordan
